SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2026-04-15,48,21800.0,A,27378.0,20339.0,3578.0,6417.0,0.0,23301.0,0.0,296.0,3918.0,76.0,155.0,-962.0,0.0,0.0,-1020.0,-1453.0,138.0,-1347.0,116.0
2026-04-16,1,21428.0,A,27058.0,19949.0,3551.0,6417.0,0.0,23301.0,0.0,299.0,3577.0,-45.0,104.0,-965.0,0.0,0.0,-1022.0,-1452.0,17.0,-1347.0,62.0
2026-04-16,2,21364.0,A,27235.0,19721.0,3598.0,6417.0,0.0,23301.0,0.0,530.0,3655.0,-51.0,103.0,-965.0,24.0,0.0,-1022.0,-1453.0,16.0,-1350.0,174.0
2026-04-16,3,21084.0,A,27403.0,19508.0,3609.0,6417.0,0.0,23301.0,0.0,736.0,3701.0,-157.0,182.0,-1009.0,12.0,0.0,-1022.0,-1453.0,251.0,-1442.0,177.0
2026-04-16,4,21174.0,A,27505.0,19724.0,3705.0,6417.0,0.0,23301.0,0.0,744.0,4168.0,-152.0,194.0,-1011.0,96.0,0.0,-1022.0,-1453.0,259.0,-1449.0,83.0
2026-04-16,5,20933.0,A,27301.0,19609.0,3662.0,6417.0,0.0,23301.0,0.0,922.0,4128.0,526.0,409.0,-1013.0,11.0,0.0,-1022.0,-1453.0,24.0,-1448.0,-10.0
2026-04-16,6,20179.0,A,26685.0,18971.0,3783.0,6417.0,0.0,23301.0,0.0,943.0,4055.0,602.0,428.0,-1015.0,0.0,0.0,-1022.0,-1453.0,15.0,-1449.0,-124.0
2026-04-16,7,20130.0,A,26592.0,18888.0,3677.0,6417.0,0.0,23301.0,0.0,846.0,3877.0,688.0,614.0,-995.0,0.0,0.0,-1022.0,-1453.0,209.0,-1449.0,-197.0
2026-04-16,8,19829.0,A,26325.0,18618.0,3655.0,6417.0,0.0,23301.0,0.0,927.0,3794.0,694.0,622.0,-994.0,0.0,0.0,-1022.0,-1453.0,217.0,-1448.0,-152.0
2026-04-16,9,19367.0,A,26002.0,18047.0,3506.0,6417.0,0.0,23301.0,0.0,874.0,3553.0,628.0,464.0,-1014.0,-65.0,0.0,-1022.0,-1453.0,29.0,-1448.0,-259.0
2026-04-16,10,19276.0,A,25727.0,18063.0,3510.0,6417.0,0.0,23301.0,0.0,566.0,3818.0,610.0,438.0,-1015.0,-38.0,0.0,-1022.0,-1453.0,6.0,-1449.0,-408.0
2026-04-16,11,19555.0,A,26111.0,18544.0,3323.0,6417.0,0.0,23301.0,0.0,73.0,4103.0,-96.0,-94.0,-1013.0,0.0,0.0,-1022.0,-1453.0,-378.0,-1448.0,-479.0
2026-04-16,12,20182.0,A,27163.0,19015.0,3292.0,6417.0,0.0,23301.0,0.0,381.0,3795.0,-174.0,-124.0,-1014.0,-15.0,0.0,-1022.0,-1422.0,-392.0,-1449.0,-488.0
2026-04-16,13,22066.0,A,28260.0,20758.0,3094.0,6417.0,18.0,23301.0,0.0,580.0,3819.0,87.0,107.0,-1014.0,-144.0,0.0,-1022.0,-1027.0,-89.0,-1449.0,-369.0
2026-04-16,14,23535.0,A,29574.0,22173.0,2980.0,6417.0,347.0,23301.0,0.0,370.0,3546.0,123.0,129.0,-1013.0,-296.0,0.0,-1021.0,-948.0,-52.0,-1445.0,-394.0
2026-04-16,15,25720.0,A,30517.0,24267.0,2841.0,6417.0,1080.0,23301.0,0.0,123.0,3181.0,546.0,353.0,-696.0,-431.0,0.0,-673.0,-560.0,556.0,-1308.0,-506.0
2026-04-16,16,26620.0,A,31206.0,24914.0,2807.0,6417.0,2184.0,23301.0,0.0,15.0,3329.0,592.0,384.0,-629.0,-452.0,0.0,-649.0,-537.0,605.0,-1290.0,-514.0
2026-04-16,17,27390.0,A,30672.0,25525.0,2755.0,6417.0,3302.0,23301.0,0.0,14.0,3387.0,1435.0,953.0,572.0,-452.0,0.0,4.0,-856.0,974.0,-946.0,-514.0
2026-04-16,18,26642.0,A,29962.0,24653.0,2846.0,6417.0,4663.0,23301.0,0.0,18.0,3417.0,1507.0,992.0,678.0,-451.0,0.0,39.0,-926.0,997.0,-911.0,-514.0
2026-04-16,19,26113.0,A,29623.0,23987.0,2801.0,6417.0,5585.0,23301.0,0.0,272.0,3316.0,1506.0,992.0,895.0,-452.0,0.0,320.0,-1319.0,997.0,-454.0,-513.0
2026-04-16,20,25154.0,A,28836.0,23227.0,2811.0,6417.0,6750.0,23301.0,0.0,415.0,3631.0,1506.0,992.0,903.0,-451.0,0.0,331.0,-1374.0,997.0,-428.0,-514.0
2026-04-16,21,24095.0,A,28445.0,22291.0,2758.0,6417.0,7960.0,23301.0,0.0,779.0,3738.0,1506.0,992.0,999.0,-451.0,0.0,487.0,-1443.0,997.0,-663.0,-514.0
2026-04-16,22,23533.0,A,28027.0,21779.0,2701.0,6417.0,8436.0,23301.0,0.0,920.0,3767.0,1505.0,992.0,1003.0,-452.0,0.0,480.0,-1453.0,997.0,-655.0,-514.0
2026-04-16,23,23347.0,A,27617.0,21760.0,2462.0,6417.0,8561.0,23301.0,0.0,1110.0,3625.0,1507.0,992.0,1003.0,-452.0,0.0,-241.0,-1453.0,997.0,213.0,-514.0
2026-04-16,24,22891.0,A,27206.0,21310.0,2440.0,6417.0,8955.0,23301.0,0.0,1124.0,3499.0,1507.0,991.0,1003.0,-451.0,0.0,-280.0,-1453.0,998.0,289.0,-507.0
2026-04-16,25,22675.0,A,26615.0,21216.0,2292.0,6417.0,9458.0,23301.0,0.0,1051.0,3357.0,1507.0,991.0,1003.0,-452.0,0.0,-10.0,-1453.0,997.0,934.0,-474.0
2026-04-16,26,22490.0,A,26433.0,21002.0,2380.0,6417.0,10194.0,23301.0,0.0,1115.0,3142.0,1506.0,991.0,1003.0,-451.0,0.0,13.0,-1453.0,997.0,990.0,-424.0
2026-04-16,27,22424.0,A,26346.0,20853.0,2257.0,6417.0,9757.0,23301.0,0.0,1106.0,2961.0,1504.0,991.0,1003.0,-451.0,0.0,706.0,-1453.0,997.0,1378.0,-412.0
2026-04-16,28,22342.0,A,26292.0,20660.0,2263.0,6417.0,9574.0,23301.0,0.0,1115.0,2753.0,1504.0,991.0,1003.0,-451.0,0.0,743.0,-1453.0,997.0,1396.0,-431.0
2026-04-16,29,22026.0,A,25664.0,20425.0,2061.0,6417.0,9409.0,23301.0,0.0,989.0,2901.0,1504.0,991.0,893.0,-375.0,0.0,930.0,-1452.0,997.0,1063.0,-322.0
2026-04-16,30,21946.0,A,25528.0,20285.0,2137.0,6417.0,8208.0,23301.0,0.0,1053.0,3025.0,1503.0,991.0,885.0,-294.0,0.0,937.0,-1452.0,997.0,1000.0,-283.0
2026-04-16,31,22106.0,A,25234.0,20310.0,2109.0,6417.0,7403.0,23301.0,0.0,613.0,3255.0,1504.0,991.0,683.0,-297.0,0.0,994.0,-1452.0,997.0,-29.0,-237.0
2026-04-16,32,23451.0,A,26419.0,21722.0,2177.0,6417.0,6365.0,23301.0,0.0,345.0,3422.0,1503.0,992.0,674.0,-200.0,0.0,996.0,-1427.0,997.0,-132.0,-364.0
2026-04-16,33,24583.0,A,28053.0,22719.0,2110.0,6417.0,5297.0,23301.0,0.0,370.0,3452.0,1503.0,991.0,335.0,-252.0,0.0,996.0,-1104.0,996.0,-925.0,-319.0
2026-04-16,34,26552.0,A,29911.0,24570.0,2097.0,6417.0,4432.0,23301.0,0.0,11.0,3421.0,1503.0,991.0,318.0,-400.0,0.0,986.0,-1060.0,996.0,-980.0,-408.0
2026-04-16,35,27886.0,A,31389.0,25851.0,2079.0,6417.0,3428.0,23301.0,0.0,12.0,3496.0,1505.0,991.0,105.0,-451.0,0.0,352.0,-1013.0,997.0,-1083.0,-444.0
2026-04-16,36,29344.0,A,32782.0,27164.0,1993.0,6417.0,2735.0,23301.0,0.0,12.0,3541.0,1505.0,991.0,102.0,-429.0,0.0,317.0,-977.0,997.0,-1080.0,-440.0
2026-04-16,37,30280.0,A,33144.0,28109.0,1882.0,6417.0,1809.0,23301.0,0.0,11.0,3792.0,1507.0,992.0,-363.0,-301.0,0.0,-77.0,-591.0,997.0,-643.0,-378.0
2026-04-16,38,30645.0,A,33396.0,28292.0,1741.0,6417.0,1001.0,23301.0,0.0,10.0,3547.0,1501.0,992.0,-410.0,-281.0,0.0,-93.0,-514.0,997.0,-634.0,-309.0
2026-04-16,39,31570.0,A,34959.0,29252.0,1643.0,6417.0,415.0,23301.0,0.0,1.0,3655.0,1148.0,982.0,-865.0,-144.0,0.0,-125.0,-149.0,987.0,-1400.0,-205.0
2026-04-16,40,31474.0,A,34829.0,29223.0,1596.0,6417.0,55.0,23301.0,0.0,3.0,3252.0,1119.0,979.0,-887.0,-8.0,0.0,-130.0,-97.0,981.0,-1450.0,-280.0
2026-04-16,41,31046.0,A,34916.0,28941.0,1621.0,6417.0,0.0,23301.0,0.0,3.0,3298.0,1246.0,840.0,-1010.0,0.0,0.0,-629.0,-15.0,816.0,-1403.0,-310.0
2026-04-16,42,30389.0,A,34239.0,28117.0,1663.0,6417.0,0.0,23301.0,0.0,3.0,3083.0,1254.0,833.0,-1014.0,-6.0,0.0,-652.0,-5.0,807.0,-1400.0,-270.0
2026-04-16,43,29601.0,A,33300.0,27435.0,1679.0,6417.0,0.0,23301.0,0.0,8.0,3447.0,1178.0,927.0,-972.0,-61.0,0.0,-584.0,-5.0,846.0,-1400.0,-169.0
2026-04-16,44,28522.0,A,32049.0,26428.0,1746.0,6417.0,0.0,23301.0,0.0,9.0,3453.0,1172.0,931.0,-972.0,55.0,0.0,-581.0,-34.0,846.0,-1401.0,-30.0
2026-04-16,45,27149.0,A,31166.0,25176.0,1798.0,6417.0,0.0,23301.0,0.0,9.0,3846.0,1213.0,862.0,-825.0,148.0,0.0,-827.0,-412.0,750.0,-1444.0,47.0
2026-04-16,46,25824.0,A,29844.0,23918.0,1954.0,6417.0,0.0,23301.0,0.0,9.0,4011.0,1216.0,852.0,-820.0,150.0,0.0,-837.0,-430.0,740.0,-1424.0,100.0
2026-04-16,47,24076.0,A,26729.0,22347.0,2008.0,6417.0,0.0,23301.0,0.0,9.0,4026.0,1320.0,682.0,-787.0,150.0,0.0,-723.0,-68.0,627.0,-566.0,100.0
2026-04-16,48,23033.0,A,25589.0,21574.0,2112.0,6417.0,0.0,23301.0,0.0,9.0,3898.0,1329.0,678.0,-785.0,150.0,0.0,-719.0,-33.0,628.0,-510.0,100.0
2026-04-17,1,23044.0,A,25873.0,21464.0,2049.0,6417.0,0.0,23301.0,0.0,8.0,3680.0,1488.0,947.0,-834.0,150.0,0.0,-851.0,-163.0,922.0,-473.0,100.0
2026-04-17,2,22832.0,A,25687.0,21220.0,2140.0,6417.0,0.0,23301.0,0.0,6.0,3911.0,1501.0,966.0,-836.0,150.0,0.0,-856.0,-186.0,941.0,-471.0,100.0
2026-04-17,3,22726.0,A,25524.0,21210.0,2123.0,6417.0,0.0,23301.0,0.0,5.0,4133.0,1508.0,957.0,-765.0,150.0,0.0,-731.0,-259.0,932.0,-538.0,97.0
2026-04-17,4,22622.0,A,25459.0,21227.0,2263.0,6417.0,0.0,23301.0,0.0,5.0,4169.0,1509.0,955.0,-762.0,150.0,0.0,-726.0,-287.0,932.0,-557.0,100.0
2026-04-17,5,22066.0,A,25514.0,20779.0,2315.0,6417.0,0.0,23301.0,0.0,5.0,4161.0,1493.0,906.0,-761.0,150.0,0.0,-571.0,-528.0,957.0,-1083.0,100.0
2026-04-17,6,21422.0,A,24973.0,20189.0,2455.0,6417.0,0.0,23301.0,0.0,8.0,4207.0,1491.0,900.0,-761.0,150.0,0.0,-568.0,-588.0,954.0,-1126.0,100.0
2026-04-17,7,20445.0,A,25344.0,19329.0,2437.0,6417.0,0.0,23301.0,0.0,9.0,3989.0,1389.0,812.0,-1000.0,150.0,0.0,-984.0,-975.0,769.0,-1431.0,100.0
2026-04-17,8,20059.0,A,25081.0,19035.0,2567.0,6417.0,0.0,23301.0,0.0,8.0,4024.0,1374.0,799.0,-1009.0,150.0,0.0,-1001.0,-1051.0,751.0,-1453.0,100.0
2026-04-17,9,19400.0,A,24801.0,18683.0,2591.0,6417.0,0.0,23301.0,0.0,7.0,4557.0,876.0,529.0,-1014.0,150.0,0.0,-1021.0,-1406.0,580.0,-1453.0,100.0
2026-04-17,10,19416.0,A,24863.0,18646.0,2751.0,6417.0,0.0,23301.0,0.0,7.0,4778.0,829.0,504.0,-1013.0,150.0,0.0,-1022.0,-1451.0,562.0,-1454.0,100.0
2026-04-17,11,19875.0,A,25322.0,18884.0,2676.0,6417.0,0.0,23301.0,0.0,6.0,4758.0,477.0,268.0,-1014.0,150.0,0.0,-1022.0,-1452.0,309.0,-1453.0,100.0
2026-04-17,12,20309.0,A,25743.0,19186.0,2812.0,6417.0,0.0,23301.0,0.0,6.0,4712.0,453.0,261.0,-1015.0,150.0,0.0,-1022.0,-1443.0,294.0,-1448.0,100.0
2026-04-17,13,21844.0,A,27164.0,20673.0,2801.0,6417.0,13.0,23301.0,0.0,6.0,4623.0,1036.0,589.0,-1014.0,150.0,0.0,-1022.0,-1331.0,349.0,-1447.0,100.0
2026-04-17,14,23104.0,A,28339.0,21801.0,2934.0,6417.0,275.0,23301.0,0.0,6.0,4748.0,1084.0,620.0,-1015.0,143.0,0.0,-1015.0,-1287.0,368.0,-1412.0,100.0
2026-04-17,15,25705.0,A,28772.0,24266.0,2912.0,6417.0,857.0,23301.0,0.0,6.0,4414.0,1479.0,956.0,-778.0,47.0,0.0,-432.0,-894.0,886.0,-457.0,99.0
2026-04-17,16,26598.0,A,29504.0,25004.0,2999.0,6417.0,1406.0,23301.0,0.0,6.0,4346.0,1509.0,980.0,-768.0,-53.0,0.0,-401.0,-815.0,921.0,-363.0,21.0
2026-04-17,17,27994.0,A,29547.0,26048.0,2939.0,6417.0,2201.0,23301.0,0.0,12.0,3779.0,1507.0,990.0,-525.0,-7.0,0.0,18.0,-430.0,993.0,316.0,-79.0
2026-04-17,18,27863.0,A,29329.0,26006.0,3165.0,6417.0,2945.0,23301.0,0.0,13.0,3970.0,1508.0,991.0,-489.0,0.0,0.0,50.0,-408.0,998.0,367.0,-56.0
2026-04-17,19,27787.0,A,29027.0,25825.0,3190.0,6417.0,3666.0,23301.0,0.0,11.0,3966.0,1505.0,991.0,407.0,0.0,0.0,780.0,-729.0,997.0,537.0,52.0
2026-04-17,20,27145.0,A,28711.0,25235.0,3327.0,6417.0,4142.0,23301.0,0.0,266.0,4356.0,1505.0,991.0,466.0,10.0,0.0,821.0,-800.0,997.0,564.0,100.0
2026-04-17,21,26373.0,A,28823.0,24521.0,3339.0,6417.0,4862.0,23301.0,0.0,760.0,4300.0,1506.0,992.0,978.0,0.0,0.0,633.0,-1190.0,998.0,1131.0,100.0
2026-04-17,22,25590.0,A,28272.0,23848.0,3503.0,6417.0,5512.0,23301.0,0.0,943.0,4668.0,1506.0,991.0,1003.0,9.0,0.0,627.0,-1239.0,998.0,1176.0,100.0
2026-04-17,23,24992.0,A,27727.0,23296.0,3538.0,6417.0,6372.0,23301.0,0.0,962.0,4881.0,1504.0,992.0,1003.0,-34.0,0.0,979.0,-1239.0,998.0,1380.0,100.0
2026-04-17,24,24919.0,A,27616.0,23310.0,3654.0,6417.0,6630.0,23301.0,0.0,958.0,5095.0,1504.0,991.0,1002.0,0.0,0.0,993.0,-1239.0,997.0,1394.0,100.0
2026-04-17,25,24620.0,A,27312.0,23015.0,3607.0,6417.0,6736.0,23301.0,0.0,953.0,4926.0,1504.0,991.0,1003.0,0.0,0.0,915.0,-1239.0,998.0,1398.0,100.0
2026-04-17,26,24582.0,A,27271.0,22992.0,3633.0,6417.0,6791.0,23301.0,0.0,950.0,4760.0,1504.0,991.0,1003.0,0.0,0.0,885.0,-1239.0,997.0,1395.0,100.0
2026-04-17,27,24267.0,A,26982.0,22776.0,3567.0,6417.0,6468.0,23301.0,0.0,937.0,4640.0,1507.0,991.0,1001.0,68.0,0.0,-39.0,-1239.0,998.0,1300.0,100.0
2026-04-17,28,24351.0,A,27132.0,22828.0,3667.0,6417.0,5634.0,23301.0,0.0,939.0,4561.0,1507.0,991.0,989.0,147.0,0.0,-103.0,-1239.0,998.0,1269.0,100.0
2026-04-17,29,23793.0,A,26934.0,22427.0,3715.0,6417.0,5513.0,23301.0,0.0,936.0,4493.0,1508.0,992.0,282.0,150.0,0.0,-466.0,-1239.0,997.0,402.0,100.0
2026-04-17,30,23719.0,A,26874.0,22357.0,3819.0,6417.0,5531.0,23301.0,0.0,935.0,4446.0,1508.0,992.0,236.0,150.0,0.0,-481.0,-1239.0,998.0,327.0,100.0
2026-04-17,31,23160.0,A,26666.0,21791.0,3796.0,6417.0,5343.0,23301.0,0.0,801.0,4368.0,1508.0,992.0,-475.0,150.0,0.0,-399.0,-1239.0,997.0,-92.0,100.0
2026-04-17,32,23470.0,A,26944.0,22071.0,3777.0,6417.0,4851.0,23301.0,0.0,632.0,4326.0,1508.0,992.0,-548.0,150.0,0.0,-396.0,-1253.0,997.0,-145.0,100.0
2026-04-17,33,23528.0,A,28029.0,22118.0,3755.0,6417.0,4841.0,23301.0,0.0,213.0,4226.0,1508.0,992.0,-865.0,127.0,0.0,-506.0,-1429.0,997.0,-988.0,100.0
2026-04-17,34,24380.0,A,28754.0,22866.0,3674.0,6417.0,4969.0,23301.0,0.0,9.0,3883.0,1508.0,992.0,-879.0,99.0,0.0,-512.0,-1420.0,998.0,-1054.0,100.0
2026-04-17,35,25185.0,A,30105.0,23618.0,3561.0,6417.0,4218.0,23301.0,0.0,12.0,3937.0,1509.0,991.0,-1067.0,106.0,0.0,-903.0,-1027.0,998.0,-1411.0,100.0
2026-04-17,36,26204.0,A,31088.0,24644.0,3369.0,6417.0,3214.0,23301.0,0.0,8.0,3948.0,1509.0,991.0,-1074.0,130.0,0.0,-919.0,-947.0,997.0,-1436.0,72.0
2026-04-17,37,26980.0,A,31610.0,25438.0,3263.0,6417.0,2332.0,23301.0,0.0,4.0,3700.0,1509.0,992.0,-1074.0,13.0,0.0,-1018.0,-560.0,997.0,-1445.0,-29.0
2026-04-17,38,27245.0,A,31996.0,25683.0,3130.0,6417.0,1511.0,23301.0,0.0,5.0,3479.0,1509.0,992.0,-1075.0,-68.0,0.0,-1022.0,-483.0,998.0,-1446.0,-152.0
2026-04-17,39,27558.0,A,32226.0,25960.0,2957.0,6417.0,711.0,23301.0,0.0,5.0,3280.0,1282.0,992.0,-1074.0,-219.0,0.0,-1021.0,-103.0,998.0,-1447.0,-299.0
2026-04-17,40,27955.0,A,32723.0,26143.0,2737.0,6417.0,149.0,23301.0,0.0,3.0,3354.0,1269.0,987.0,-1074.0,-300.0,0.0,-1016.0,-53.0,992.0,-1441.0,-381.0
2026-04-17,41,28228.0,A,32153.0,26292.0,2636.0,6417.0,0.0,23301.0,0.0,4.0,3165.0,1435.0,807.0,-917.0,-431.0,0.0,-453.0,-10.0,802.0,-1172.0,-438.0
2026-04-17,42,28227.0,A,32158.0,26175.0,2575.0,6417.0,0.0,23301.0,0.0,4.0,3129.0,1448.0,799.0,-902.0,-452.0,0.0,-426.0,-5.0,792.0,-1129.0,-513.0
2026-04-17,43,28571.0,A,31002.0,26568.0,2521.0,6417.0,0.0,23301.0,0.0,5.0,3123.0,1494.0,943.0,-259.0,-452.0,0.0,-448.0,-5.0,843.0,-248.0,-514.0
2026-04-17,44,27355.0,A,29728.0,25476.0,2499.0,6417.0,0.0,23301.0,0.0,5.0,3208.0,1494.0,949.0,-233.0,-451.0,0.0,-449.0,-27.0,846.0,-195.0,-513.0
2026-04-17,45,25934.0,A,29750.0,24028.0,2588.0,6417.0,0.0,23301.0,0.0,5.0,3242.0,1318.0,788.0,-898.0,-451.0,0.0,-656.0,-313.0,812.0,-480.0,-513.0
2026-04-17,46,24851.0,A,28821.0,22986.0,2534.0,6417.0,0.0,23301.0,0.0,6.0,3216.0,1305.0,781.0,-937.0,-451.0,0.0,-664.0,-378.0,814.0,-520.0,-514.0
2026-04-17,47,23412.0,A,28601.0,21695.0,2433.0,6417.0,0.0,23301.0,0.0,4.0,3419.0,1451.0,930.0,-854.0,-406.0,0.0,-917.0,-758.0,934.0,-1236.0,-514.0
2026-04-17,48,22523.0,A,27788.0,21027.0,2344.0,6417.0,0.0,23301.0,0.0,47.0,3156.0,1462.0,942.0,-851.0,-351.0,0.0,-923.0,-801.0,943.0,-1278.0,-514.0
2026-04-18,1,22185.0,A,26701.0,20679.0,2205.0,6417.0,0.0,23301.0,0.0,160.0,2951.0,1506.0,987.0,-762.0,-351.0,0.0,-442.0,-744.0,993.0,-1044.0,-513.0
2026-04-18,2,21956.0,A,26428.0,20412.0,2202.0,6417.0,0.0,23301.0,0.0,165.0,3086.0,1509.0,991.0,-759.0,-351.0,0.0,-421.0,-735.0,997.0,-1027.0,-514.0
2026-04-18,3,22055.0,A,26129.0,20378.0,2125.0,6417.0,0.0,23301.0,0.0,164.0,3098.0,1508.0,991.0,-713.0,-351.0,0.0,-174.0,-704.0,997.0,-954.0,-514.0
2026-04-18,4,22276.0,A,26335.0,20607.0,2188.0,6417.0,0.0,23301.0,0.0,163.0,3049.0,1508.0,991.0,-711.0,-351.0,0.0,-165.0,-704.0,997.0,-951.0,-514.0
2026-04-18,5,21599.0,A,25885.0,20098.0,2063.0,6417.0,0.0,23301.0,0.0,165.0,3134.0,1508.0,991.0,-817.0,-351.0,0.0,-140.0,-756.0,997.0,-1043.0,-514.0
2026-04-18,6,20882.0,A,25209.0,19571.0,2105.0,6417.0,0.0,23301.0,0.0,164.0,3325.0,1508.0,991.0,-821.0,-351.0,0.0,-139.0,-785.0,997.0,-1054.0,-513.0
2026-04-18,7,20669.0,A,25470.0,19375.0,2020.0,6417.0,0.0,23301.0,0.0,159.0,3309.0,1507.0,991.0,-913.0,-351.0,0.0,-70.0,-1081.0,997.0,-1214.0,-513.0
2026-04-18,8,19917.0,A,24773.0,18646.0,2042.0,6417.0,0.0,23301.0,0.0,163.0,3072.0,1508.0,991.0,-918.0,-351.0,0.0,-68.0,-1114.0,997.0,-1228.0,-514.0
2026-04-18,9,19577.0,A,24664.0,18368.0,1990.0,6417.0,0.0,23301.0,0.0,160.0,3052.0,1508.0,991.0,-1070.0,-351.0,0.0,-110.0,-1062.0,997.0,-1321.0,-513.0
2026-04-18,10,19390.0,A,24482.0,18179.0,1956.0,6417.0,0.0,23301.0,0.0,163.0,3285.0,1509.0,991.0,-1076.0,-351.0,0.0,-113.0,-1047.0,997.0,-1329.0,-513.0
2026-04-18,11,19380.0,A,24788.0,18140.0,1849.0,6417.0,0.0,23301.0,0.0,168.0,3270.0,1509.0,991.0,-1069.0,-351.0,0.0,-493.0,-938.0,997.0,-1375.0,-514.0
2026-04-18,12,19347.0,A,24733.0,18103.0,1909.0,6417.0,0.0,23301.0,0.0,173.0,3249.0,1509.0,991.0,-1068.0,-351.0,0.0,-508.0,-894.0,997.0,-1378.0,-514.0
2026-04-18,13,20237.0,A,25004.0,18926.0,1803.0,6417.0,41.0,23301.0,0.0,173.0,3083.0,1509.0,991.0,-902.0,-351.0,0.0,-503.0,-507.0,997.0,-1317.0,-514.0
2026-04-18,14,20704.0,A,25367.0,19291.0,1807.0,6417.0,545.0,23301.0,0.0,174.0,3138.0,1509.0,991.0,-896.0,-351.0,0.0,-503.0,-429.0,996.0,-1296.0,-514.0
2026-04-18,15,21487.0,A,25357.0,20008.0,1697.0,6417.0,1656.0,23301.0,0.0,173.0,2982.0,1509.0,990.0,-627.0,-351.0,0.0,-801.0,-52.0,997.0,-852.0,-514.0
2026-04-18,16,21383.0,A,25143.0,19884.0,1703.0,6417.0,3018.0,23301.0,0.0,170.0,2734.0,1510.0,991.0,-616.0,-397.0,0.0,-813.0,-31.0,997.0,-719.0,-514.0
2026-04-18,17,21568.0,A,24711.0,19952.0,1675.0,6417.0,4380.0,23301.0,0.0,173.0,2661.0,1509.0,990.0,-364.0,-452.0,0.0,-788.0,-353.0,998.0,763.0,-513.0
2026-04-18,18,20746.0,A,24005.0,19154.0,1809.0,6417.0,5790.0,23301.0,0.0,246.0,3163.0,1509.0,966.0,-343.0,-452.0,0.0,-787.0,-418.0,998.0,941.0,-513.0
2026-04-18,19,20299.0,A,23895.0,18591.0,1921.0,6417.0,7235.0,23301.0,0.0,486.0,3418.0,1508.0,59.0,811.0,-452.0,0.0,-915.0,-730.0,998.0,1370.0,-513.0
2026-04-18,20,19473.0,A,23534.0,17705.0,1945.0,6417.0,8421.0,23301.0,0.0,876.0,3730.0,1508.0,-1.0,1028.0,-452.0,0.0,-918.0,-800.0,998.0,1399.0,-514.0
2026-04-18,21,18784.0,A,23060.0,17047.0,2001.0,6417.0,9651.0,23301.0,0.0,1105.0,3815.0,1507.0,-1.0,577.0,-452.0,0.0,-515.0,-1190.0,998.0,1399.0,-513.0
2026-04-18,22,18433.0,A,22708.0,16717.0,2075.0,6417.0,9848.0,23301.0,0.0,1071.0,3645.0,1508.0,-1.0,523.0,-452.0,0.0,-499.0,-1239.0,998.0,1393.0,-513.0
2026-04-18,23,17649.0,A,22097.0,15967.0,2103.0,6417.0,10833.0,23301.0,0.0,958.0,3874.0,1508.0,-2.0,3.0,-452.0,0.0,-783.0,-1239.0,998.0,1161.0,-514.0
2026-04-18,24,17430.0,A,21853.0,15796.0,2154.0,6417.0,11204.0,23301.0,0.0,920.0,4002.0,1508.0,-4.0,0.0,-452.0,0.0,-794.0,-1239.0,998.0,1143.0,-514.0
2026-04-18,25,17528.0,A,21734.0,15914.0,2111.0,6417.0,11385.0,23301.0,0.0,926.0,4410.0,1507.0,-4.0,417.0,-452.0,0.0,-571.0,-1239.0,997.0,1089.0,-514.0
2026-04-18,26,17502.0,A,21719.0,15991.0,2198.0,6417.0,11699.0,23301.0,0.0,944.0,4707.0,1508.0,-4.0,471.0,-452.0,0.0,-564.0,-1239.0,998.0,1083.0,-514.0
2026-04-18,27,17266.0,A,21820.0,15845.0,2306.0,6417.0,11763.0,23301.0,0.0,948.0,4689.0,1508.0,-4.0,376.0,-451.0,0.0,-899.0,-1239.0,998.0,966.0,-513.0
2026-04-18,28,16835.0,A,21398.0,15354.0,2375.0,6417.0,11385.0,23301.0,0.0,947.0,4546.0,1508.0,21.0,373.0,-451.0,0.0,-912.0,-1239.0,997.0,949.0,-514.0
2026-04-18,29,16777.0,A,21285.0,15256.0,2316.0,6417.0,11214.0,23301.0,0.0,942.0,4669.0,1507.0,929.0,192.0,-451.0,0.0,-863.0,-1239.0,997.0,591.0,-513.0
2026-04-18,30,16650.0,A,21157.0,15157.0,2400.0,6417.0,10821.0,23301.0,0.0,942.0,4502.0,1508.0,991.0,177.0,-451.0,0.0,-861.0,-1239.0,997.0,556.0,-514.0
2026-04-18,31,16700.0,A,21738.0,15524.0,2443.0,6417.0,9954.0,23301.0,0.0,798.0,5215.0,1508.0,991.0,-520.0,-451.0,0.0,-1016.0,-1239.0,997.0,249.0,-514.0
2026-04-18,32,17348.0,A,22038.0,16133.0,2500.0,6417.0,8999.0,23301.0,0.0,382.0,4981.0,1507.0,991.0,-605.0,-451.0,0.0,-1021.0,-1218.0,997.0,208.0,-513.0
